"CRN","UNIT_NUM","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMT_TYPE","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMT_TYPE","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_PASSNGR_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","CRASH_YEAR","COUNTY","COUNTY_NAME","MUNICIPALITY"
"2017076275","2","U","U","N","U","9","U","U","U","U","99999"," "," "," "," "," "," "," ","N","N"," "," "," "," ","2017","67","Philadelphia","67301"
"2017099658","1"," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ","N","Y","N","Y","2017","67","Philadelphia","67301"
"2017033104","2"," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ","U","U","N","U","2017","67","Philadelphia","67301"
"2017091009","1","N","N","Y","Y","0","N","N","N","Y","01000"," "," "," "," "," "," "," ","N","N"," "," "," "," ","2017","67","Philadelphia","67301"
"2017052422","2"," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ","U","U","N","U","2017","67","Philadelphia","67301"
"2017052474","2","U","U","Y","U","9","U","U","U","U","99999"," "," "," "," "," "," "," ","N","N"," "," "," "," ","2017","67","Philadelphia","67301"
"2017052103","1","U","U","N","N","0","N","N","U","U","99999"," "," "," "," "," "," "," ","N","N"," "," "," "," ","2017","67","Philadelphia","67301"
"2017052300","2","U","U","U","N","0","N","N","U","U","99999"," "," "," "," "," "," "," ","N","N"," "," "," "," ","2017","67","Philadelphia","67301"
"2017037424","2"," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ","U","Y","N","U","2017","67","Philadelphia","67301"
"2017028906","1"," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ","U","U","N","U","2017","67","Philadelphia","67301"
"2017041156","1"," "," "," "," "," "," "," "," "," ","     "," "," "," "," "," "," "," "," "," ","U","N","N","U","2017","67","Philadelphia","67301"
